#K-Path          Energy    tot
# NKPTS & NBANDS:  99  48
# Band-Index    1
    3.10269    11.631583    0.031
    3.14422    11.452826    0.030

# Band-Index    37
    3.14422    13.046541    0.191
    3.10269    13.143842    0.184
    3.06117    13.052814    0.162
    3.01964    12.882972    0.153
    2.97811    12.168721    0.129
    2.93658    12.490740    0.128
    2.89505    12.978609    0.093
    2.85352    12.492971    0.130
    2.81200    12.411778    0.101
    2.77047    12.779997    0.111
    2.72894    13.121981    0.117
    2.68741    13.250758    0.118
    2.64588    13.282028    0.113
    2.60436    13.328043    0.101
    2.56283    13.270293    0.066
    2.52130    13.268902    0.068
    2.47977    13.455669    0.098
    2.43824    13.406822    0.087
    2.39671    13.337952    0.095
    2.35519    13.559475    0.126
    2.31366    13.545856    0.061
    2.27213    13.547569    0.066
    2.23060    13.510075    0.051
    2.18907    13.519680    0.072
    2.14755    13.339194    0.035
    2.10602    13.260385    0.112
    2.06449    13.150968    0.107
    2.02296    12.988401    0.105
    1.98143    12.890761    0.151
    1.93990    12.772522    0.146
    1.89838    12.664400    0.072
    1.85685    12.457499    0.086
    1.81532    12.284151    0.097
    1.81532    12.284151    0.097
    1.79456    12.323991    0.083
    1.77379    12.364285    0.074
    1.75303    12.424807    0.077
    1.73226    12.494044    0.080
    1.71150    12.497547    0.072
    1.69074    12.518600    0.069
    1.66997    12.486771    0.065
    1.64921    12.408831    0.054
    1.62844    12.345986    0.053
    1.60768    12.267274    0.044
    1.58692    12.192421    0.044
    1.56615    12.029574    0.043
    1.54539    11.903588    0.044
    1.52462    11.741644    0.046
    1.50386    11.517508    0.050
    1.48309    11.245779    0.051
    1.46233    11.063793    0.041
    1.44157    10.999764    0.044
    1.42080    10.928166    0.048
    1.40004    10.888819    0.087
    1.37927    10.874510    0.081
    1.35851    10.892458    0.074
    1.33775    10.897433    0.069
    1.31698    10.861755    0.067
    1.29622    11.007146    0.150
    1.27545    11.150682    0.151
    1.25469    11.221298    0.151
    1.23393    11.304976    0.149
    1.21316    11.360634    0.149
    1.19240    11.405713    0.149
    1.17163    11.472613    0.151
    1.15087    11.449663    0.161
    1.15087    11.449663    0.161
    1.11490    11.329042    0.061
    1.07894    11.320351    0.164
    1.04297    11.467055    0.153
    1.00701    11.615223    0.141
    0.97104    11.744488    0.088
    0.93508    11.816906    0.107
    0.89912    12.033251    0.093
    0.86315    12.193256    0.061
    0.82719    12.465788    0.089
    0.79122    12.443956    0.124
    0.75526    12.456589    0.131
    0.71929    12.652646    0.129
    0.68333    12.827707    0.125
    0.64736    12.968746    0.165
    0.61140    13.007114    0.147
    0.57543    13.319078    0.181
    0.53947    13.544001    0.178
    0.50350    13.533689    0.169
    0.46754    13.420664    0.155
    0.43158    13.379665    0.147
    0.39561    13.331424    0.131
    0.35965    13.177819    0.090
    0.32368    12.922925    0.084
    0.28772    12.775957    0.073
    0.25175    12.684152    0.080
    0.21579    12.646956    0.082
    0.17982    12.678429    0.083
    0.14386    12.785097    0.082
    0.10789    13.066442    0.072
    0.07193    13.075598    0.087
    0.03596    13.210208    0.195
    0.00000    13.046541    0.191

# Band-Index    38
    0.00000    13.587950    0.096
    0.03596    13.351410    0.091
    0.07193    13.332856    0.184
    0.10789    13.336405    0.174
    0.14386    13.318811    0.164
    0.17982    13.262882    0.157
    0.21579    13.324830    0.027
    0.25175    12.720516    0.052
    0.28772    12.923813    0.081
    0.32368    13.123565    0.084
    0.35965    13.510839    0.113
    0.39561    13.429210    0.097
    0.43158    13.663224    0.094
    0.46754    13.671689    0.096
    0.50350    13.688063    0.098
    0.53947    13.638224    0.099
    0.57543    13.438881    0.099
    0.61140    13.369881    0.103
    0.64736    13.355490    0.113
    0.68333    13.487538    0.121
    0.71929    13.598218    0.117
    0.75526    13.377560    0.107
    0.79122    12.988717    0.094
    0.82719    12.613795    0.096
    0.86315    12.554883    0.081
    0.89912    12.042325    0.107
    0.93508    12.014460    0.075
    0.97104    11.909417    0.088
    1.00701    11.669590    0.077
    1.04297    11.621401    0.105
    1.07894    11.606587    0.130
    1.11490    11.544932    0.144
    1.15087    11.489373    0.062
    1.15087    11.489373    0.062
    1.17163    11.531402    0.064
    1.19240    11.533699    0.064
    1.21316    11.525747    0.065
    1.23393    11.463130    0.071
    1.25469    11.454922    0.076
    1.27545    11.447893    0.082
    1.29622    11.456619    0.090
    1.31698    11.489392    0.095
    1.33775    11.515249    0.105
    1.35851    11.584681    0.113
    1.37927    11.650190    0.119
    1.40004    11.692507    0.130
    1.42080    11.801097    0.137
    1.44157    11.893508    0.145
    1.46233    11.924837    0.154
    1.48309    12.014643    0.159
    1.50386    12.070579    0.164
    1.52462    12.143661    0.168
    1.54539    12.213490    0.175
    1.56615    12.259907    0.181
    1.58692    12.337627    0.182
    1.60768    12.359793    0.180
    1.62844    12.404666    0.166
    1.64921    12.571981    0.157
    1.66997    12.659308    0.134
    1.69074    12.645447    0.119
    1.71150    12.574698    0.106
    1.73226    12.570431    0.090
    1.75303    12.548215    0.091
    1.77379    12.534054    0.089
    1.79456    12.499378    0.081
    1.81532    12.430079    0.069
    1.81532    12.430079    0.069
    1.85685    12.626281    0.057
    1.89838    12.737042    0.147
    1.93990    12.813778    0.076
    1.98143    12.911937    0.092
    2.02296    13.056607    0.136
    2.06449    13.375022    0.116
    2.10602    13.286579    0.184
    2.14755    13.379572    0.071
    2.18907    13.524657    0.040
    2.23060    13.727559    0.207
    2.27213    13.572713    0.048
    2.31366    13.710360    0.150
    2.35519    13.647484    0.094
    2.39671    13.706361    0.184
    2.43824    13.606273    0.118
    2.47977    13.613975    0.095
    2.52130    13.551625    0.083
    2.56283    13.424184    0.093
    2.60436    13.383151    0.087
    2.64588    13.368969    0.096
    2.68741    13.285445    0.085
    2.72894    13.418401    0.059
    2.77047    13.719512    0.043
    2.81200    13.697083    0.082
    2.85352    13.456195    0.074
    2.89505    13.150530    0.076
    2.93658    13.017233    0.077
    2.97811    12.897538    0.078
    3.01964    13.065499    0.071
    3.06117    14.027871    0.040
    3.10269    13.578049    0.094
    3.14422    13.587950    0.096

# Band-Index    39
    3.14422    14.178916    0.053
    3.10269    14.407747    0.057
    3.06117    14.181837    0.078
    3.01964    14.884918    0.103
    2.97811    14.910666    0.023
    2.93658    14.483856    0.019
    2.89505    13.357625    0.038
    2.85352    13.817460    0.059
    2.81200    13.894724    0.042
    2.77047    13.896405    0.101
    2.72894    14.143622    0.148
    2.68741    14.125328    0.181
    2.64588    13.932382    0.198
    2.60436    13.850402    0.216
    2.56283    13.815837    0.231
    2.52130    13.843788    0.229
    2.47977    14.020415    0.215
    2.43824    13.986046    0.203
    2.39671    13.951663    0.130
    2.35519    13.985224    0.146
    2.31366    13.973558    0.149
    2.27213    13.977287    0.192
    2.23060    13.934957    0.076
    2.18907    14.318909    0.130
    2.14755    14.203096    0.035
    2.10602    13.847843    0.052
    2.06449    13.449641    0.108
    2.02296    13.392367    0.061
    1.98143    13.213907    0.048
    1.93990    13.023765    0.042
    1.89838    12.814181    0.044
    1.85685    12.791297    0.159
    1.81532    12.676252    0.063
    1.81532    12.676252    0.063
    1.79456    12.757783    0.132
    1.77379    12.776009    0.134
    1.75303    12.832168    0.139
    1.73226    12.882297    0.139
    1.71150    12.914808    0.133
    1.69074    12.953068    0.125
    1.66997    12.961293    0.114
    1.64921    12.989506    0.094
    1.62844    13.046952    0.069
    1.60768    13.087778    0.049
    1.58692    13.100074    0.040
    1.56615    13.036622    0.038
    1.54539    12.972171    0.040
    1.52462    12.876399    0.043
    1.50386    12.820029    0.043
    1.48309    12.753971    0.050
    1.46233    12.701210    0.049
    1.44157    12.637485    0.052
    1.42080    12.559667    0.056
    1.40004    12.456002    0.058
    1.37927    12.362568    0.064
    1.35851    12.316637    0.066
    1.33775    12.272993    0.068
    1.31698    12.217209    0.070
    1.29622    12.175655    0.069
    1.27545    12.128413    0.070
    1.25469    12.105433    0.073
    1.23393    12.080268    0.075
    1.21316    12.064044    0.076
    1.19240    12.056249    0.076
    1.17163    11.987799    0.078
    1.15087    11.994605    0.078
    1.15087    11.994605    0.078
    1.11490    12.146037    0.078
    1.07894    12.218410    0.076
    1.04297    12.163335    0.077
    1.00701    12.247713    0.081
    0.97104    12.078653    0.081
    0.93508    12.352908    0.066
    0.89912    12.698497    0.065
    0.86315    12.573714    0.082
    0.82719    13.263706    0.037
    0.79122    13.375611    0.106
    0.75526    13.437196    0.106
    0.71929    13.721058    0.110
    0.68333    14.332237    0.023
    0.64736    14.654543    0.053
    0.61140    14.915796    0.092
    0.57543    14.985562    0.130
    0.53947    14.900282    0.128
    0.50350    14.918095    0.171
    0.46754    14.737398    0.170
    0.43158    14.466177    0.197
    0.39561    14.091238    0.128
    0.35965    13.515035    0.098
    0.32368    13.793342    0.102
    0.28772    14.032011    0.102
    0.25175    14.009560    0.116
    0.21579    13.637203    0.137
    0.17982    14.242133    0.016
    0.14386    14.656023    0.021
    0.10789    14.623573    0.035
    0.07193    14.716783    0.123
    0.03596    14.386245    0.057
    0.00000    14.178916    0.053

# Band-Index    40
    0.00000    14.799251    0.055
    0.03596    14.805680    0.140
    0.07193    15.011717    0.026
    0.10789    14.680083    0.115
    0.14386    14.790178    0.105
    0.17982    14.848613    0.097
    0.21579    15.060826    0.102
    0.25175    15.174874    0.102
    0.28772    15.336951    0.108
    0.32368    15.340260    0.110
    0.35965    15.188448    0.229
    0.39561    14.806629    0.227
    0.43158    14.483666    0.154
    0.46754    14.754410    0.165
    0.50350    15.200448    0.085
    0.53947    14.990297    0.157
    0.57543    15.271192    0.141
    0.61140    15.403296    0.089
    0.64736    15.361237    0.072
    0.68333    14.627655    0.095
    0.71929    14.478121    0.010
    0.75526    14.306996    0.018
    0.79122    13.915785    0.028
    0.82719    13.292084    0.101
    0.86315    13.186410    0.098
    0.89912    13.153991    0.086
    0.93508    13.011240    0.081
    0.97104    12.680179    0.080
    1.00701    12.518923    0.070
    1.04297    12.549481    0.072
    1.07894    12.380731    0.075
    1.11490    12.343844    0.082
    1.15087    12.434761    0.070
    1.15087    12.434761    0.070
    1.17163    12.416803    0.070
    1.19240    12.386514    0.072
    1.21316    12.356075    0.070
    1.23393    12.294524    0.068
    1.25469    12.263105    0.070
    1.27545    12.285168    0.071
    1.29622    12.336594    0.073
    1.31698    12.374480    0.075
    1.33775    12.464820    0.075
    1.35851    12.548900    0.079
    1.37927    12.690668    0.081
    1.40004    12.808246    0.083
    1.42080    12.945547    0.082
    1.44157    13.094997    0.081
    1.46233    13.121454    0.123
    1.48309    13.187102    0.132
    1.50386    13.239810    0.144
    1.52462    13.244567    0.160
    1.54539    13.272824    0.175
    1.56615    13.243697    0.186
    1.58692    13.249177    0.187
    1.60768    13.184061    0.183
    1.62844    13.155976    0.164
    1.64921    13.177969    0.138
    1.66997    13.163051    0.119
    1.69074    13.193545    0.101
    1.71150    13.172530    0.114
    1.73226    13.139803    0.083
    1.75303    13.046528    0.074
    1.77379    12.909046    0.076
    1.79456    12.776333    0.077
    1.81532    12.746632    0.149
    1.81532    12.746632    0.149
    1.85685    12.900113    0.056
    1.89838    13.105290    0.075
    1.93990    13.235439    0.070
    1.98143    13.443683    0.057
    2.02296    13.631987    0.048
    2.06449    13.863203    0.032
    2.10602    14.107004    0.023
    2.14755    14.328060    0.153
    2.18907    14.507885    0.111
    2.23060    14.593541    0.062
    2.27213    14.245937    0.111
    2.31366    14.147509    0.172
    2.35519    14.277599    0.167
    2.39671    14.792851    0.144
    2.43824    14.986038    0.134
    2.47977    15.114128    0.119
    2.52130    15.163411    0.100
    2.56283    15.142005    0.113
    2.60436    14.620443    0.125
    2.64588    14.530957    0.127
    2.68741    14.783727    0.090
    2.72894    14.656481    0.135
    2.77047    15.089701    0.115
    2.81200    15.172106    0.138
    2.85352    15.429036    0.193
    2.89505    15.581013    0.089
    2.93658    15.340893    0.091
    2.97811    15.076830    0.090
    3.01964    14.981327    0.038
    3.06117    14.775649    0.123
    3.10269    14.777080    0.038
    3.14422    14.799251    0.055

# Band-Index    41
    3.14422    15.093130    0.131
    3.10269    14.804949    0.145
    3.06117    15.170743    0.111
    3.01964    15.407213    0.140
    2.97811    15.664117    0.172
    2.93658    15.730937    0.184
    2.89505    15.674542    0.196
    2.85352    15.461162    0.102
    2.81200    15.488054    0.155
    2.77047    15.113295    0.166
    2.72894    15.144708    0.106
    2.68741    14.789496    0.119
    2.64588    15.040536    0.071
    2.60436    15.212810    0.069
    2.56283    15.221848    0.082
    2.52130    15.296415    0.093
    2.47977    15.816834    0.077
    2.43824    15.776542    0.036
    2.39671    15.594970    0.033
    2.35519    15.474250    0.070
    2.31366    15.152130    0.082
    2.27213    14.834400    0.091
    2.23060    14.635002    0.022
    2.18907    14.515125    0.035
    2.14755    14.359826    0.018
    2.10602    14.349308    0.169
    2.06449    14.240104    0.090
    2.02296    14.032595    0.074
    1.98143    13.844219    0.073
    1.93990    13.617067    0.102
    1.89838    13.437292    0.121
    1.85685    13.233781    0.140
    1.81532    13.026941    0.131
    1.81532    13.026941    0.131
    1.79456    13.090664    0.133
    1.77379    13.170920    0.128
    1.75303    13.211839    0.111
    1.73226    13.241773    0.106
    1.71150    13.200874    0.092
    1.69074    13.256410    0.119
    1.66997    13.352586    0.108
    1.64921    13.414272    0.097
    1.62844    13.475480    0.079
    1.60768    13.538790    0.050
    1.58692    13.572597    0.028
    1.56615    13.552558    0.027
    1.54539    13.550382    0.039
    1.52462    13.506955    0.052
    1.50386    13.438347    0.066
    1.48309    13.339320    0.070
    1.46233    13.214332    0.075
    1.44157    13.123095    0.117
    1.42080    13.061439    0.113
    1.40004    13.052159    0.107
    1.37927    12.987199    0.104
    1.35851    13.043268    0.099
    1.33775    12.982052    0.099
    1.31698    12.999942    0.096
    1.29622    12.984915    0.097
    1.27545    12.985721    0.096
    1.25469    12.901989    0.096
    1.23393    12.793661    0.095
    1.21316    12.727667    0.095
    1.19240    12.661896    0.094
    1.17163    12.631414    0.097
    1.15087    12.506001    0.095
    1.15087    12.506001    0.095
    1.11490    12.774244    0.077
    1.07894    12.928158    0.128
    1.04297    13.004340    0.097
    1.00701    13.146225    0.115
    0.97104    13.153845    0.114
    0.93508    13.359399    0.104
    0.89912    13.606129    0.088
    0.86315    13.887592    0.069
    0.82719    14.205451    0.053
    0.79122    14.463293    0.048
    0.75526    14.802438    0.044
    0.71929    15.034250    0.051
    0.68333    15.232752    0.060
    0.64736    15.410361    0.080
    0.61140    15.624112    0.155
    0.57543    15.492641    0.102
    0.53947    15.913135    0.089
    0.50350    15.708981    0.113
    0.46754    15.335247    0.112
    0.43158    15.326101    0.100
    0.39561    15.248775    0.092
    0.35965    15.279541    0.104
    0.32368    15.415375    0.218
    0.28772    15.520972    0.202
    0.25175    15.535350    0.186
    0.21579    15.549491    0.166
    0.17982    15.502395    0.161
    0.14386    15.488492    0.136
    0.10789    15.360067    0.120
    0.07193    15.055626    0.102
    0.03596    14.892025    0.040
    0.00000    15.093130    0.131

# Band-Index    42
    0.00000    18.792936    0.054
    0.03596    18.812563    0.056
    0.07193    18.813260    0.057
    0.10789    18.668902    0.060
    0.14386    18.431494    0.061
    0.17982    18.202243    0.060
    0.21579    17.973603    0.053
    0.25175    17.711088    0.043
    0.28772    17.514193    0.031
    0.32368    17.429034    0.023
    0.35965    17.453755    0.016
    0.39561    17.592989    0.011
    0.43158    17.618507    0.014
    0.46754    17.031326    0.020
    0.50350    16.202921    0.098
    0.53947    16.288882    0.083
    0.57543    15.995539    0.046
    0.61140    15.700454    0.061
    0.64736    15.507016    0.086
    0.68333    15.309929    0.115
    0.71929    15.215999    0.041
    0.75526    15.051536    0.053
    0.79122    14.921023    0.068
    0.82719    14.724955    0.108
    0.86315    14.459082    0.041
    0.89912    14.152927    0.099
    0.93508    13.925330    0.102
    0.97104    13.678997    0.102
    1.00701    13.330371    0.059
    1.04297    13.255770    0.097
    1.07894    13.101679    0.081
    1.11490    12.994915    0.141
    1.15087    13.047728    0.148
    1.15087    13.047728    0.148
    1.17163    13.140686    0.147
    1.19240    13.123794    0.145
    1.21316    13.157833    0.143
    1.23393    13.212566    0.141
    1.25469    13.327331    0.139
    1.27545    13.382333    0.137
    1.29622    13.428456    0.132
    1.31698    13.484486    0.130
    1.33775    13.532714    0.128
    1.35851    13.581728    0.127
    1.37927    13.606692    0.125
    1.40004    13.630989    0.124
    1.42080    13.630723    0.121
    1.44157    13.634629    0.119
    1.46233    13.574522    0.115
    1.48309    13.533499    0.114
    1.50386    13.547478    0.111
    1.52462    13.554592    0.107
    1.54539    13.638371    0.105
    1.56615    13.672553    0.105
    1.58692    13.751302    0.099
    1.60768    13.755739    0.075
    1.62844    13.771935    0.048
    1.64921    13.842907    0.032
    1.66997    13.882721    0.038
    1.69074    13.782068    0.057
    1.71150    13.599776    0.078
    1.73226    13.384939    0.107
    1.75303    13.276701    0.117
    1.77379    13.199111    0.108
    1.79456    13.212324    0.108
    1.81532    13.195426    0.108
    1.81532    13.195426    0.108
    1.85685    13.278314    0.106
    1.89838    13.442493    0.130
    1.93990    13.681079    0.150
    1.98143    13.940656    0.168
    2.02296    14.083327    0.172
    2.06449    14.269764    0.163
    2.10602    14.430580    0.087
    2.14755    14.559200    0.096
    2.18907    14.602742    0.015
    2.23060    14.700049    0.096
    2.27213    15.070108    0.016
    2.31366    15.383220    0.014
    2.35519    15.508524    0.024
    2.39671    15.845691    0.061
    2.43824    16.116914    0.055
    2.47977    16.036223    0.035
    2.52130    16.262084    0.042
    2.56283    16.258976    0.035
    2.60436    16.774986    0.029
    2.64588    16.992327    0.028
    2.68741    17.112748    0.026
    2.72894    17.133065    0.024
    2.77047    17.063221    0.021
    2.81200    17.022633    0.023
    2.85352    17.065614    0.025
    2.89505    17.275481    0.028
    2.93658    17.566548    0.035
    2.97811    17.878161    0.044
    3.01964    18.189054    0.049
    3.06117    18.504220    0.051
    3.10269    18.661850    0.054
    3.14422    18.792936    0.054

# Band-Index    43
    3.14422    19.643162    0.026
    3.10269    19.846906    0.026
    3.06117    20.512754    0.024
    3.01964    20.236141    0.020
    2.97811    19.728176    0.024
    2.93658    19.250136    0.030
    2.89505    18.770895    0.038
    2.85352    18.228110    0.040
    2.81200    17.821632    0.044
    2.77047    17.553500    0.041
    2.72894    17.589730    0.035
    2.68741    17.602604    0.027
    2.64588    17.604297    0.019
    2.60436    17.578626    0.014
    2.56283    17.426476    0.010
    2.52130    17.193658    0.009
    2.47977    16.846970    0.015
    2.43824    16.495674    0.048
    2.39671    16.295351    0.016
    2.35519    15.891790    0.027
    2.31366    15.471222    0.056
    2.27213    15.126158    0.091
    2.23060    14.770606    0.126
    2.18907    14.752863    0.095
    2.14755    14.910264    0.076
    2.10602    15.016319    0.059
    2.06449    14.874907    0.065
    2.02296    14.710691    0.075
    1.98143    14.547429    0.074
    1.93990    14.297244    0.065
    1.89838    14.090172    0.066
    1.85685    13.868698    0.066
    1.81532    13.632445    0.066
    1.81532    13.632445    0.066
    1.79456    13.646173    0.064
    1.77379    13.653655    0.061
    1.75303    13.705895    0.056
    1.73226    13.763150    0.050
    1.71150    13.795569    0.038
    1.69074    13.842212    0.032
    1.66997    13.916432    0.038
    1.64921    14.070097    0.087
    1.62844    14.178588    0.040
    1.60768    14.141848    0.061
    1.58692    14.154023    0.080
    1.56615    14.217525    0.092
    1.54539    14.324551    0.103
    1.52462    14.400193    0.111
    1.50386    14.448864    0.117
    1.48309    14.474835    0.121
    1.46233    14.473391    0.124
    1.44157    14.479964    0.125
    1.42080    14.434840    0.126
    1.40004    14.361407    0.127
    1.37927    14.289649    0.127
    1.35851    14.208280    0.126
    1.33775    14.133270    0.125
    1.31698    14.083085    0.123
    1.29622    14.033769    0.123
    1.27545    14.000037    0.122
    1.25469    13.945654    0.119
    1.23393    13.879926    0.118
    1.21316    13.899033    0.118
    1.19240    13.831295    0.118
    1.17163    13.882328    0.117
    1.15087    13.791575    0.114
    1.15087    13.791575    0.114
    1.11490    13.632562    0.113
    1.07894    13.552503    0.110
    1.04297    13.544692    0.109
    1.00701    13.547038    0.105
    0.97104    13.688757    0.040
    0.93508    13.952880    0.033
    0.89912    14.176777    0.033
    0.86315    14.486853    0.101
    0.82719    14.821369    0.092
    0.79122    14.948129    0.127
    0.75526    15.107918    0.135
    0.71929    15.251189    0.131
    0.68333    15.419720    0.040
    0.64736    15.767964    0.149
    0.61140    15.950339    0.070
    0.57543    16.299617    0.068
    0.53947    16.554658    0.041
    0.50350    17.051528    0.032
    0.46754    17.529242    0.024
    0.43158    17.985449    0.020
    0.39561    18.243377    0.021
    0.35965    18.506740    0.025
    0.32368    18.770860    0.027
    0.28772    19.196843    0.022
    0.25175    19.701425    0.035
    0.21579    19.416777    0.036
    0.17982    19.626743    0.030
    0.14386    19.937918    0.023
    0.10789    20.435700    0.020
    0.07193    20.684441    0.020
    0.03596    19.863585    0.025
    0.00000    19.643162    0.026

# Band-Index    44
    0.00000    21.776366    0.015
    0.03596    21.385881    0.015
    0.07193    20.943124    0.018
    0.10789    21.122538    0.016
    0.14386    21.438240    0.011
    0.17982    21.441776    0.016
    0.21579    20.720030    0.018
    0.25175    20.262307    0.010
    0.28772    20.108826    0.024
    0.32368    19.868004    0.019
    0.35965    19.335746    0.017
    0.39561    18.659423    0.017
    0.43158    18.015198    0.019
    0.46754    17.660029    0.018
    0.50350    17.343101    0.021
    0.53947    16.991170    0.022
    0.57543    16.634557    0.030
    0.61140    16.169899    0.034
    0.64736    15.771918    0.038
    0.68333    15.768946    0.125
    0.71929    15.634751    0.105
    0.75526    15.409300    0.086
    0.79122    15.174670    0.068
    0.82719    14.890486    0.059
    0.86315    14.717957    0.092
    0.89912    14.635572    0.095
    0.93508    14.590313    0.088
    0.97104    14.589780    0.083
    1.00701    14.671648    0.076
    1.04297    14.816642    0.071
    1.07894    14.947835    0.070
    1.11490    14.952067    0.072
    1.15087    14.885735    0.075
    1.15087    14.885735    0.075
    1.17163    14.961186    0.077
    1.19240    15.069689    0.078
    1.21316    15.138492    0.081
    1.23393    15.203404    0.081
    1.25469    15.335666    0.082
    1.27545    15.410512    0.086
    1.29622    15.459496    0.087
    1.31698    15.509439    0.089
    1.33775    15.527791    0.091
    1.35851    15.559450    0.093
    1.37927    15.559378    0.093
    1.40004    15.563712    0.091
    1.42080    15.521323    0.071
    1.44157    15.554480    0.054
    1.46233    15.548222    0.047
    1.48309    15.500607    0.044
    1.50386    15.430818    0.041
    1.52462    15.316462    0.040
    1.54539    15.168361    0.042
    1.56615    14.968617    0.047
    1.58692    14.771868    0.053
    1.60768    14.529648    0.066
    1.62844    14.241169    0.082
    1.64921    14.086252    0.042
    1.66997    14.045406    0.087
    1.69074    14.075270    0.083
    1.71150    14.092404    0.073
    1.73226    14.153009    0.062
    1.75303    14.185311    0.055
    1.77379    14.204290    0.051
    1.79456    14.217143    0.051
    1.81532    14.131898    0.055
    1.81532    14.131898    0.055
    1.85685    14.265679    0.056
    1.89838    14.466232    0.048
    1.93990    14.586006    0.042
    1.98143    14.725071    0.038
    2.02296    14.887101    0.039
    2.06449    15.039336    0.047
    2.10602    15.047830    0.070
    2.14755    15.180132    0.083
    2.18907    15.305369    0.072
    2.23060    15.620321    0.068
    2.27213    15.852384    0.065
    2.31366    16.032300    0.063
    2.35519    16.241076    0.057
    2.39671    16.390575    0.051
    2.43824    16.501068    0.021
    2.47977    16.847803    0.032
    2.52130    17.395624    0.019
    2.56283    17.946278    0.011
    2.60436    18.109464    0.029
    2.64588    18.255198    0.026
    2.68741    18.654483    0.023
    2.72894    19.268357    0.018
    2.77047    19.988463    0.013
    2.81200    20.506916    0.016
    2.85352    20.709085    0.016
    2.89505    21.098332    0.011
    2.93658    21.180917    0.014
    2.97811    21.069520    0.017
    3.01964    20.809087    0.020
    3.06117    20.826521    0.016
    3.10269    21.357719    0.015
    3.14422    21.776366    0.015

# Band-Index    45
    3.14422    25.183874    0.003
    3.10269    24.418574    0.004
    3.06117    23.847376    0.005
    3.01964    23.324716    0.005
    2.97811    22.446784    0.013
    2.93658    21.650778    0.015
    2.89505    21.119995    0.016
    2.85352    20.863355    0.009
    2.81200    20.559433    0.006
    2.77047    20.184810    0.006
    2.72894    19.788168    0.005
    2.68741    19.362577    0.005
    2.64588    18.915228    0.006
    2.60436    18.444095    0.009
    2.56283    17.989793    0.029
    2.52130    17.610430    0.012
    2.47977    17.394853    0.014
    2.43824    17.204212    0.031
    2.39671    16.815708    0.041
    2.35519    16.640867    0.046
    2.31366    16.638429    0.046
    2.27213    16.285840    0.046
    2.23060    16.028295    0.055
    2.18907    15.764497    0.022
    2.14755    15.520866    0.030
    2.10602    15.323711    0.046
    2.06449    15.207766    0.055
    2.02296    15.137887    0.062
    1.98143    15.059713    0.069
    1.93990    14.947019    0.073
    1.89838    14.818976    0.070
    1.85685    14.667841    0.065
    1.81532    14.454879    0.069
    1.81532    14.454879    0.069
    1.79456    14.539653    0.070
    1.77379    14.571867    0.073
    1.75303    14.630997    0.075
    1.73226    14.700332    0.078
    1.71150    14.773737    0.080
    1.69074    14.845767    0.083
    1.66997    14.918761    0.084
    1.64921    14.986866    0.084
    1.62844    15.060070    0.083
    1.60768    15.129722    0.083
    1.58692    15.200080    0.080
    1.56615    15.274875    0.075
    1.54539    15.367623    0.072
    1.52462    15.465513    0.070
    1.50386    15.579991    0.072
    1.48309    15.658724    0.087
    1.46233    15.679104    0.099
    1.44157    15.670153    0.096
    1.42080    15.669005    0.078
    1.40004    15.635442    0.055
    1.37927    15.603360    0.052
    1.35851    15.574862    0.053
    1.33775    15.535839    0.056
    1.31698    15.530430    0.056
    1.29622    15.480586    0.057
    1.27545    15.455731    0.058
    1.25469    15.397266    0.061
    1.23393    15.343511    0.063
    1.21316    15.331084    0.062
    1.19240    15.285166    0.064
    1.17163    15.273924    0.063
    1.15087    15.238145    0.065
    1.15087    15.238145    0.065
    1.11490    15.266169    0.068
    1.07894    15.387916    0.074
    1.04297    15.608794    0.077
    1.00701    15.869412    0.079
    0.97104    16.129939    0.079
    0.93508    16.350555    0.077
    0.89912    16.567953    0.076
    0.86315    16.750654    0.074
    0.82719    16.959956    0.073
    0.79122    17.135693    0.071
    0.75526    17.312260    0.067
    0.71929    17.377132    0.036
    0.68333    17.162348    0.041
    0.64736    16.980684    0.044
    0.61140    16.920036    0.047
    0.57543    16.987423    0.048
    0.53947    17.175162    0.046
    0.50350    17.508560    0.042
    0.46754    17.977840    0.034
    0.43158    18.559950    0.025
    0.39561    19.123314    0.017
    0.35965    19.625685    0.013
    0.32368    20.004003    0.012
    0.28772    20.267903    0.014
    0.25175    20.445556    0.017
    0.21579    21.151449    0.006
    0.17982    21.463031    0.009
    0.14386    22.321263    0.008
    0.10789    22.696346    0.008
    0.07193    23.614700    0.006
    0.03596    24.577255    0.004
    0.00000    25.183874    0.003

# Band-Index    46
    0.00000    25.435571    0.001
    0.03596    24.807851    0.003
    0.07193    24.552738    0.004
    0.10789    23.941514    0.006
    0.14386    22.880491    0.009
    0.17982    22.626452    0.005
    0.21579    22.413276    0.006
    0.25175    21.835915    0.011
    0.28772    21.165519    0.017
    0.32368    20.469451    0.027
    0.35965    19.833383    0.037
    0.39561    19.332022    0.041
    0.43158    19.006109    0.041
    0.46754    18.728493    0.039
    0.50350    18.518522    0.035
    0.53947    18.322287    0.033
    0.57543    18.171451    0.034
    0.61140    18.001588    0.039
    0.64736    17.819517    0.048
    0.68333    17.625376    0.056
    0.71929    17.477321    0.063
    0.75526    17.655835    0.034
    0.79122    17.914959    0.030
    0.82719    18.116659    0.027
    0.86315    18.333818    0.025
    0.89912    18.549388    0.022
    0.93508    18.752628    0.021
    0.97104    18.938114    0.019
    1.00701    19.078544    0.018
    1.04297    19.185644    0.018
    1.07894    19.263922    0.017
