#K-Path          Energy    tot
# NKPTS & NBANDS:  99  48
# Band-Index    1
    1.27545    18.428835    0.004
    1.29622    18.200703    0.003
    1.31698    17.950226    0.003
    1.33775    17.699260    0.004
    1.35851    17.432484    0.004
    1.37927    17.160150    0.006
    1.40004    16.886786    0.009
    1.42080    16.599375    0.012
    1.44157    16.327712    0.018
    1.46233    16.060838    0.028
    1.48309    15.857964    0.044
    1.50386    15.771806    0.062
    1.52462    15.775246    0.071
    1.54539    15.798959    0.073
    1.56615    15.827935    0.072
    1.58692    15.858654    0.067
    1.60768    15.901869    0.052
    1.62844    15.843039    0.042
    1.64921    15.697222    0.041
    1.66997    15.541486    0.042
    1.69074    15.384008    0.044
    1.71150    15.231453    0.046
    1.73226    15.071433    0.047
    1.75303    14.913485    0.047
    1.77379    14.698626    0.040
    1.79456    14.562264    0.037
    1.81532    14.535470    0.038
    1.81532    14.535470    0.038
    1.85685    14.710599    0.037
    1.89838    14.908622    0.037
    1.93990    15.094587    0.039
    1.98143    15.309273    0.035
    2.02296    15.556515    0.034
    2.06449    15.584323    0.050
    2.10602    15.544809    0.044
    2.14755    15.629587    0.043
    2.18907    15.803197    0.046
    2.23060    16.076391    0.042
    2.27213    16.382366    0.034
    2.31366    16.652198    0.037
    2.35519    16.958819    0.034
    2.39671    17.117395    0.035
    2.43824    17.256770    0.032
    2.47977    17.565335    0.018
    2.52130    17.769374    0.017
    2.56283    18.033546    0.018
    2.60436    18.728945    0.014
    2.64588    19.447978    0.014
    2.68741    19.943908    0.012
    2.72894    20.243862    0.009
    2.77047    20.353598    0.009
    2.81200    20.693465    0.003
    2.85352    21.354198    0.003
    2.89505    21.975323    0.003
    2.93658    22.578080    0.002
    2.97811    22.956419    0.007
    3.01964    23.383480    0.006
    3.06117    24.323783    0.001
    3.10269    24.877266    0.001
    3.14422    25.435571    0.001

# Band-Index    47
    3.14422    25.938384    0.003
    3.10269    25.211409    0.004
    3.06117    24.337750    0.005
    3.01964    23.748306    0.001
    2.97811    23.167265    0.002
    2.93658    22.629832    0.007
    2.89505    22.259550    0.007
    2.85352    21.808253    0.008
    2.81200    21.351815    0.008
    2.77047    20.892389    0.009
    2.72894    20.435222    0.011
    2.68741    20.042060    0.011
    2.64588    19.454986    0.012
    2.60436    19.024516    0.017
    2.56283    18.696715    0.021
    2.52130    18.312945    0.024
    2.47977    17.804446    0.032
    2.43824    17.438597    0.017
    2.39671    17.244680    0.018
    2.35519    16.964799    0.022
    2.31366    16.658389    0.028
    2.27213    16.690747    0.050
    2.23060    16.557416    0.044
    2.18907    16.360350    0.041
    2.14755    16.168935    0.039
    2.10602    15.957206    0.039
    2.06449    15.752305    0.037
    2.02296    15.742965    0.052
    1.98143    15.838080    0.057
    1.93990    15.908728    0.061
    1.89838    15.883596    0.062
    1.85685    15.803292    0.063
    1.81532    15.694517    0.062
    1.81532    15.694517    0.062
    1.79456    15.699078    0.062
    1.77379    15.712845    0.062
    1.75303    15.719032    0.064
    1.73226    15.733660    0.066
    1.71150    15.764877    0.067
    1.69074    15.788340    0.069
    1.66997    15.822764    0.071
    1.64921    15.861182    0.072
    1.62844    15.906326    0.070
    1.60768    16.001690    0.061
    1.58692    16.187181    0.046
    1.56615    16.363842    0.038
    1.54539    16.496490    0.023
    1.52462    16.640482    0.020
    1.50386    16.799804    0.016
    1.48309    16.988521    0.014
    1.46233    17.172272    0.025
    1.44157    17.366326    0.022
    1.42080    17.554376    0.020
    1.40004    17.759218    0.019
    1.37927    17.965876    0.016
    1.35851    18.174576    0.015
    1.33775    18.396993    0.014
    1.31698    18.594855    0.013
    1.29622    18.825991    0.012
    1.27545    19.050502    0.012
    1.25469    19.278496    0.011
    1.23393    19.500846    0.012
    1.21316    19.721794    0.012
    1.19240    19.939185    0.013
    1.17163    20.184560    0.013
    1.15087    20.435095    0.013
    1.15087    20.435095    0.013
    1.11490    20.426868    0.012
    1.07894    20.409527    0.011
    1.04297    20.388556    0.011
    1.00701    20.369963    0.011
    0.97104    20.346692    0.010
    0.93508    20.376996    0.008
    0.89912    20.390988    0.008
    0.86315    20.444205    0.008
    0.82719    20.495457    0.008
    0.79122    20.588848    0.007
    0.75526    20.703867    0.006
    0.71929    20.845084    0.005
    0.68333    21.002733    0.005
    0.64736    21.179216    0.004
    0.61140    21.370151    0.003
    0.57543    21.577150    0.003
    0.53947    21.766280    0.002
    0.50350    21.975462    0.002
    0.46754    22.195058    0.002
    0.43158    22.411096    0.002
    0.39561    22.639863    0.002
    0.35965    22.878116    0.001
    0.32368    23.123508    0.000
    0.28772    23.376699    0.001
    0.25175    23.641193    0.001
    0.21579    23.894566    0.001
    0.17982    24.133752    0.001
    0.14386    24.367046    0.002
    0.10789    24.615887    0.003
    0.07193    24.951551    0.003
    0.03596    25.496994    0.003
    0.00000    25.938384    0.003

# Band-Index    48
    0.00000    25.965161    0.004
    0.03596    25.544737    0.003
    0.07193    25.283355    0.003
    0.10789    25.003026    0.003
    0.14386    24.707927    0.003
    0.17982    24.404047    0.006
    0.21579    24.106872    0.006
    0.25175    23.820823    0.007
    0.28772    23.551065    0.007
    0.32368    23.304647    0.008
    0.35965    23.080947    0.008
    0.39561    22.873536    0.008
    0.43158    22.669540    0.009
    0.46754    22.494839    0.009
    0.50350    22.316715    0.009
    0.53947    22.149265    0.009
    0.57543    22.001632    0.010
    0.61140    21.849492    0.010
    0.64736    21.710006    0.010
    0.68333    21.580384    0.009
    0.71929    21.444875    0.009
    0.75526    21.321001    0.009
    0.79122    21.202846    0.008
    0.82719    21.137728    0.008
    0.86315    21.060005    0.008
    0.89912    20.975103    0.008
    0.93508    20.897469    0.008
    0.97104    20.881198    0.009
    1.00701    20.843164    0.009
    1.04297    20.825895    0.009
    1.07894    20.823596    0.009
    1.11490    20.834757    0.010
    1.15087    20.875292    0.011
    1.15087    20.875292    0.011
    1.17163    20.547438    0.011
    1.19240    20.255389    0.012
    1.21316    19.966722    0.014
    1.23393    19.703026    0.014
    1.25469    19.443947    0.014
    1.27545    19.202334    0.013
    1.29622    18.986963    0.012
    1.31698    18.755083    0.012
    1.33775    18.533703    0.011
    1.35851    18.298429    0.011
    1.37927    18.068018    0.011
    1.40004    17.832489    0.012
    1.42080    17.628036    0.012
    1.44157    17.397685    0.013
    1.46233    17.199697    0.014
    1.48309    17.003233    0.027
    1.50386    16.832735    0.029
    1.52462    16.679809    0.031
    1.54539    16.518859    0.034
    1.56615    16.419856    0.027
    1.58692    16.342813    0.030
    1.60768    16.333491    0.035
    1.62844    16.340700    0.039
    1.64921    16.357675    0.043
    1.66997    16.363990    0.048
    1.69074    16.384899    0.052
    1.71150    16.434116    0.055
    1.73226    16.455311    0.057
    1.75303    16.484034    0.060
    1.77379    16.501009    0.061
    1.79456    16.502602    0.061
    1.81532    16.503691    0.061
    1.81532    16.503691    0.061
    1.85685    16.558405    0.061
    1.89838    16.599773    0.061
    1.93990    16.658929    0.061
    1.98143    16.750647    0.063
    2.02296    16.864127    0.064
    2.06449    17.006431    0.065
    2.10602    17.142753    0.065
    2.14755    17.273484    0.063
    2.18907    17.361486    0.062
    2.23060    17.466035    0.059
    2.27213    17.578946    0.052
    2.31366    17.701756    0.046
    2.35519    17.908953    0.037
    2.39671    18.172749    0.029
    2.43824    18.479636    0.022
    2.47977    18.800467    0.017
    2.52130    19.121338    0.014
    2.56283    19.414000    0.012
    2.60436    19.666301    0.011
    2.64588    19.890464    0.011
    2.68741    20.075629    0.009
    2.72894    20.574205    0.009
    2.77047    21.067902    0.008
    2.81200    21.588373    0.008
    2.85352    22.112966    0.006
    2.89505    22.658717    0.005
    2.93658    23.191746    0.005
    2.97811    23.731087    0.005
    3.01964    24.271194    0.005
    3.06117    24.829789    0.004
    3.10269    25.352505    0.004
    3.14422    25.965161    0.004

